ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
31,05,12,032,999,707.6133422851562,591.3967972564698,542.1216771443686,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9808333333333333
31,06,12,032,999,573.91796875,538.5170413208008,561.0522745768229,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
31,07,12,032,999,422.91912841796875,662.818780593872,518.4752736409505,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
31,08,12,032,999,380.059326171875,247.68508689880372,444.81757609049475,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
31,09,12,032,999,167.51910400390625,252.4788066460746,440.1006256103515,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
31,10,12,032,999,0.0,239.62358299449136,262.36293894449864,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,1.0,0.9351587301587297
31,11,12,032,999,0.0,99.7676189968927,95.64954630533853,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.48
31,12,12,032,999,0.0,87.10301809056602,88.7090040458055,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.07114285714285715
32,01,12,032,999,0.0,27.0408060836792,34.156757954188755,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
32,02,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,0.0,0.0
32,03,12,032,999,644.9517822265625,319.4849800109863,412.9574844360352,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9655
32,04,12,032,999,829.2933349609375,602.3461029052735,622.2194203694662,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9841666666666667
32,05,12,032,999,901.695556640625,738.9674485778809,642.9593170166015,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.995
32,06,12,032,999,865.7258911132812,638.3156130981446,616.8294443766277,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
32,07,12,032,999,645.54541015625,668.7566722106934,566.5376861572266,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
32,08,12,032,999,699.6629638671875,458.49503814697266,489.88748067220047,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
32,09,12,032,999,472.5113525390625,406.16085597083685,377.4813954671224,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
32,10,12,032,999,123.50653839111328,222.8866453069051,279.13286329327207,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.7843252164502165
